EventId,Type,Severity,StartTime(UTC),EndTime(UTC),TimeZone,AirportCode,LocationLat,LocationLng,City,County,State,ZipCode
W-1288,Snow,Light,1/12/2019 23:36,1/12/2019 23:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1289,Snow,Light,1/13/2019 22:18,1/13/2019 22:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1290,Snow,Light,1/13/2019 23:54,1/14/2019 0:16,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1291,Snow,Light,1/14/2019 8:36,1/14/2019 8:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1292,Fog,Severe,1/15/2019 12:56,1/15/2019 13:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1293,Fog,Severe,1/15/2019 15:18,1/15/2019 16:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1294,Snow,Light,1/15/2019 17:18,1/15/2019 17:58,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1295,Snow,Light,1/15/2019 18:18,1/15/2019 19:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1296,Snow,Light,1/16/2019 15:18,1/16/2019 18:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1297,Snow,Light,1/16/2019 20:36,1/16/2019 21:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1298,Snow,Light,1/17/2019 4:18,1/17/2019 5:56,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1299,Fog,Severe,1/17/2019 5:56,1/17/2019 6:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1300,Snow,Light,1/17/2019 6:18,1/17/2019 7:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1301,Fog,Severe,1/17/2019 7:18,1/17/2019 8:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1302,Snow,Light,1/17/2019 8:54,1/17/2019 10:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1303,Fog,Severe,1/17/2019 10:36,1/17/2019 10:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1304,Snow,Light,1/17/2019 10:54,1/17/2019 11:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1305,Snow,Light,1/17/2019 15:18,1/17/2019 15:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1306,Snow,Light,1/18/2019 12:13,1/18/2019 13:53,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1307,Snow,Light,1/22/2019 0:34,1/22/2019 0:58,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1308,Snow,Light,1/22/2019 1:18,1/22/2019 1:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1309,Snow,Light,1/22/2019 1:54,1/22/2019 2:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1310,Snow,Light,1/22/2019 9:18,1/22/2019 12:37,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1311,Snow,Light,1/25/2019 9:54,1/25/2019 10:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1312,Rain,Light,2/3/2019 23:36,2/3/2019 23:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1313,Rain,Light,2/5/2019 2:54,2/5/2019 3:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1314,Snow,Light,2/6/2019 11:36,2/6/2019 13:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1315,Snow,Light,2/6/2019 14:54,2/6/2019 15:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1316,Snow,Light,2/6/2019 16:18,2/6/2019 18:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1317,Snow,Light,2/6/2019 19:36,2/6/2019 19:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1318,Snow,Light,2/7/2019 2:54,2/7/2019 3:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1319,Cold,Severe,2/13/2019 17:36,2/13/2019 18:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1320,Snow,Light,2/14/2019 1:36,2/14/2019 4:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1321,Rain,Light,2/14/2019 16:36,2/14/2019 16:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1322,Rain,Light,2/14/2019 23:36,2/14/2019 23:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1323,Snow,Light,2/14/2019 23:54,2/15/2019 0:17,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1324,Snow,Light,2/15/2019 0:35,2/15/2019 1:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1325,Snow,Moderate,2/15/2019 1:54,2/15/2019 2:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1326,Snow,Light,2/15/2019 2:18,2/15/2019 2:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1327,Snow,Moderate,2/15/2019 2:54,2/15/2019 3:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1328,Snow,Light,2/15/2019 3:18,2/15/2019 3:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1329,Snow,Moderate,2/15/2019 3:36,2/15/2019 4:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1330,Snow,Light,2/15/2019 4:18,2/15/2019 8:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1331,Snow,Light,2/15/2019 10:54,2/15/2019 11:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1332,Snow,Light,2/16/2019 14:36,2/16/2019 14:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1333,Snow,Light,2/16/2019 17:18,2/16/2019 17:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1334,Snow,Light,2/18/2019 6:18,2/18/2019 8:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1335,Snow,Light,2/18/2019 10:18,2/18/2019 10:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1336,Snow,Light,2/18/2019 10:54,2/18/2019 17:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1337,Snow,Light,2/19/2019 1:54,2/19/2019 2:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1338,Snow,Light,2/19/2019 2:36,2/19/2019 3:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1339,Snow,Light,2/19/2019 4:36,2/19/2019 6:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1340,Snow,Light,2/19/2019 6:54,2/19/2019 21:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1341,Snow,Light,2/19/2019 21:36,2/20/2019 0:17,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1342,Snow,Light,2/21/2019 9:36,2/21/2019 9:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1343,Snow,Light,2/21/2019 10:18,2/21/2019 10:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1344,Snow,Light,2/21/2019 12:37,2/21/2019 13:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1345,Snow,Light,2/22/2019 20:18,2/22/2019 20:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1346,Snow,Light,2/22/2019 21:36,2/22/2019 21:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1347,Snow,Light,2/22/2019 22:54,2/22/2019 23:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1348,Snow,Light,2/22/2019 23:54,2/23/2019 0:17,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1349,Snow,Light,2/23/2019 0:35,2/23/2019 2:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1350,Snow,Light,2/23/2019 2:54,2/23/2019 3:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1351,Rain,Light,3/2/2019 16:18,3/2/2019 16:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1352,Rain,Light,3/4/2019 1:54,3/4/2019 2:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1353,Snow,Light,3/4/2019 5:18,3/4/2019 5:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1354,Snow,Light,3/4/2019 11:54,3/4/2019 12:13,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1355,Rain,Light,3/7/2019 19:18,3/7/2019 19:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1356,Rain,Light,3/7/2019 20:18,3/7/2019 20:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1357,Rain,Light,3/7/2019 20:54,3/7/2019 21:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1358,Snow,Light,3/7/2019 21:18,3/7/2019 21:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1359,Snow,Moderate,3/7/2019 21:36,3/7/2019 22:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1360,Rain,Light,3/7/2019 22:18,3/7/2019 22:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1361,Rain,Light,3/7/2019 23:18,3/7/2019 23:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1362,Rain,Light,3/8/2019 2:36,3/8/2019 3:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1363,Snow,Light,3/9/2019 0:53,3/9/2019 1:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1364,Snow,Light,3/9/2019 1:54,3/9/2019 2:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1365,Snow,Light,3/9/2019 3:18,3/9/2019 3:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1366,Storm,Severe,3/9/2019 12:37,3/9/2019 12:55,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1367,Storm,Severe,3/9/2019 13:18,3/9/2019 13:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1368,Storm,Severe,3/9/2019 14:18,3/9/2019 14:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1369,Snow,Light,3/11/2019 13:19,3/11/2019 13:55,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1370,Snow,Light,3/11/2019 14:18,3/11/2019 14:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1371,Snow,Light,3/11/2019 17:18,3/11/2019 17:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1372,Rain,Light,3/11/2019 17:54,3/11/2019 18:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1373,Rain,Light,3/12/2019 4:36,3/12/2019 5:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1374,Snow,Light,3/12/2019 5:36,3/12/2019 5:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1375,Snow,Moderate,3/12/2019 5:54,3/12/2019 6:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1376,Snow,Light,3/12/2019 6:18,3/12/2019 6:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1377,Snow,Moderate,3/12/2019 6:36,3/12/2019 6:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1378,Snow,Heavy,3/12/2019 6:54,3/12/2019 7:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1379,Snow,Light,3/12/2019 7:18,3/12/2019 7:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1380,Snow,Moderate,3/12/2019 7:54,3/12/2019 8:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1381,Snow,Heavy,3/12/2019 8:54,3/12/2019 9:17,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1382,Snow,Light,3/12/2019 9:17,3/12/2019 9:35,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1383,Snow,Moderate,3/12/2019 9:35,3/12/2019 9:59,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1384,Snow,Light,3/12/2019 9:59,3/12/2019 10:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1385,Snow,Moderate,3/12/2019 10:36,3/12/2019 11:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1386,Snow,Light,3/12/2019 11:18,3/12/2019 12:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1387,Snow,Moderate,3/12/2019 12:36,3/12/2019 13:19,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1388,Snow,Light,3/12/2019 13:19,3/12/2019 13:37,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1389,Rain,Light,3/12/2019 13:37,3/12/2019 13:55,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1390,Fog,Severe,3/12/2019 14:36,3/12/2019 14:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1391,Snow,Light,3/12/2019 14:54,3/12/2019 16:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1392,Snow,Moderate,3/12/2019 16:18,3/12/2019 17:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1393,Rain,Light,3/12/2019 17:18,3/12/2019 17:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1394,Snow,Light,3/12/2019 17:36,3/12/2019 19:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1395,Rain,Light,3/12/2019 19:18,3/12/2019 19:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1396,Rain,Light,3/13/2019 0:18,3/13/2019 3:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1397,Rain,Light,3/13/2019 4:36,3/13/2019 4:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1398,Rain,Light,3/13/2019 5:18,3/13/2019 8:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1399,Rain,Light,3/13/2019 8:54,3/13/2019 9:35,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1400,Snow,Light,3/13/2019 9:35,3/13/2019 9:59,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1401,Snow,Light,3/13/2019 10:18,3/13/2019 12:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1402,Snow,Moderate,3/13/2019 12:18,3/13/2019 12:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1403,Snow,Heavy,3/13/2019 12:36,3/13/2019 12:59,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1404,Snow,Light,3/13/2019 12:59,3/13/2019 13:55,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1405,Snow,Light,3/13/2019 15:18,3/13/2019 15:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1406,Rain,Light,3/13/2019 17:36,3/13/2019 18:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1407,Storm,Severe,3/13/2019 18:18,3/13/2019 19:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1408,Snow,Light,3/13/2019 22:36,3/13/2019 22:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1409,Snow,Light,3/13/2019 23:36,3/13/2019 23:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1410,Rain,Light,3/22/2019 1:16,3/22/2019 1:34,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1411,Snow,Light,3/22/2019 1:34,3/22/2019 1:58,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1412,Rain,Light,3/22/2019 6:54,3/22/2019 7:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1413,Rain,Light,3/22/2019 22:18,3/22/2019 22:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1414,Rain,Light,3/22/2019 23:36,3/22/2019 23:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1415,Rain,Light,3/24/2019 20:18,3/24/2019 20:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1416,Snow,Light,3/24/2019 20:54,3/24/2019 21:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1417,Rain,Light,3/24/2019 22:18,3/24/2019 22:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1418,Rain,Light,3/24/2019 22:54,3/24/2019 23:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1419,Snow,Light,3/29/2019 21:36,3/29/2019 21:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1420,Rain,Light,3/29/2019 21:54,3/29/2019 22:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1421,Storm,Severe,3/30/2019 0:36,3/30/2019 0:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1422,Rain,Light,3/30/2019 3:18,3/30/2019 3:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1423,Rain,Light,3/31/2019 1:16,3/31/2019 1:58,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1424,Snow,Light,3/31/2019 17:54,3/31/2019 18:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1425,Snow,Light,3/31/2019 19:18,3/31/2019 19:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1426,Rain,Light,3/31/2019 19:54,3/31/2019 20:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1427,Snow,Light,3/31/2019 20:36,3/31/2019 21:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1428,Rain,Light,3/31/2019 21:18,3/31/2019 21:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1429,Snow,Light,4/1/2019 4:18,4/1/2019 5:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1430,Rain,Light,4/3/2019 21:18,4/3/2019 21:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1431,Snow,Light,4/3/2019 21:36,4/3/2019 22:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1432,Rain,Light,4/3/2019 22:18,4/3/2019 22:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1433,Rain,Light,4/10/2019 13:54,4/10/2019 14:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1434,Snow,Light,4/10/2019 21:54,4/10/2019 22:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1435,Snow,Light,4/11/2019 4:54,4/11/2019 5:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1436,Snow,Light,4/11/2019 7:54,4/11/2019 14:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1437,Snow,Light,4/12/2019 1:35,4/12/2019 1:59,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1438,Rain,Light,4/23/2019 0:36,4/23/2019 1:35,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1439,Rain,Moderate,4/23/2019 1:35,4/23/2019 1:59,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1440,Snow,Light,4/23/2019 1:59,4/23/2019 2:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1441,Snow,Heavy,4/23/2019 2:54,4/23/2019 3:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1442,Rain,Moderate,4/23/2019 3:54,4/23/2019 4:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1443,Rain,Light,4/23/2019 4:18,4/23/2019 8:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1444,Rain,Light,4/24/2019 2:36,4/24/2019 3:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1445,Rain,Light,4/24/2019 4:36,4/24/2019 4:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1446,Rain,Light,4/26/2019 19:36,4/26/2019 19:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1447,Rain,Light,4/26/2019 21:18,4/26/2019 21:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1448,Rain,Light,4/27/2019 2:59,4/27/2019 3:35,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1449,Rain,Light,4/27/2019 8:54,4/27/2019 9:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1450,Rain,Light,4/29/2019 19:59,4/29/2019 20:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1451,Rain,Light,4/29/2019 21:18,4/29/2019 21:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1452,Rain,Light,4/30/2019 5:17,4/30/2019 6:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1453,Rain,Light,4/30/2019 6:54,4/30/2019 8:39,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1454,Rain,Light,4/30/2019 9:36,4/30/2019 10:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1455,Rain,Light,4/30/2019 11:18,4/30/2019 11:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1456,Snow,Heavy,4/30/2019 11:54,4/30/2019 12:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1457,Snow,Moderate,4/30/2019 12:18,4/30/2019 12:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1458,Rain,Light,4/30/2019 16:54,4/30/2019 17:35,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1459,Rain,Light,4/30/2019 17:58,4/30/2019 18:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1460,Rain,Light,4/30/2019 20:39,4/30/2019 20:57,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1461,Rain,Light,4/30/2019 22:36,4/30/2019 23:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1462,Snow,Light,5/1/2019 13:36,5/1/2019 13:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1463,Snow,Light,5/1/2019 16:36,5/1/2019 17:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1464,Snow,Light,5/1/2019 18:18,5/1/2019 18:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1465,Rain,Light,5/1/2019 19:18,5/1/2019 19:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1466,Rain,Light,5/1/2019 20:18,5/1/2019 20:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1467,Snow,Light,5/1/2019 20:36,5/1/2019 20:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1468,Rain,Light,5/1/2019 21:18,5/1/2019 21:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1469,Rain,Light,5/1/2019 22:36,5/1/2019 23:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1470,Rain,Light,5/2/2019 1:17,5/2/2019 2:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1471,Rain,Light,5/2/2019 2:36,5/2/2019 2:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1472,Rain,Light,5/2/2019 20:18,5/2/2019 20:36,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1473,Rain,Light,5/2/2019 20:54,5/2/2019 21:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1474,Rain,Light,5/5/2019 19:17,5/5/2019 19:35,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1475,Rain,Light,5/7/2019 20:18,5/7/2019 20:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1476,Rain,Light,5/8/2019 1:17,5/8/2019 1:35,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1477,Rain,Light,5/8/2019 20:54,5/8/2019 21:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1478,Rain,Light,5/8/2019 22:59,5/8/2019 23:18,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
W-1479,Rain,Light,5/9/2019 1:17,5/9/2019 3:54,US/Mountain,K04V,38.0972,-106.1689,Saguache,Saguache,CO,81149
